index,lon,lat,elevation_m,at_risk
2895,-15.5210622,27.9445236,1221.0,False
2896,-15.49948,27.9310336,1146.0,False
2897,-15.4207455,28.0954791,111.0,False
2898,-16.8266236,28.2873812,916.0,False
2899,-15.7566656,27.9609717,985.0,False
2900,-13.9954388,28.404369,199.0,False
2901,-13.8570265,28.4128487,48.0,False
2902,-15.6604256,27.8315142,144.0,False
2903,-15.4500369,28.0705521,328.0,False
2904,-15.5784859,28.0705616,729.0,False
2905,-15.5383055,27.9528665,1495.0,False
2906,-15.6327273,27.8583143,664.0,False
2907,-15.5882044,28.0239497,1339.0,False
2908,-15.6167482,28.0408935,1389.0,False
2909,-15.5546583,28.0448549,793.0,False
2910,-15.5494507,28.0072371,1002.0,False
2911,-15.5538153,28.06002,661.0,False
2912,-15.5909295,28.0129331,1617.0,False
2913,-15.6737754,28.0392637,965.0,False
2914,-15.5496643,28.0668715,712.0,False
2915,-15.5479383,28.0485467,713.0,False
2916,-15.6018751,27.8601881,398.0,False
2917,-15.60186,27.8959549,756.0,False
2918,-15.4359783,28.0353377,167.0,False
2919,-16.6939721,28.3604988,515.0,False
2920,-16.5219058,28.226119,1660.0,False
2921,-15.6156465,28.1311145,371.0,False
2922,-16.7112699,28.1486008,1093.0,False
2923,-16.7172574,28.1693058,1193.0,False
2924,-16.7256853,28.1452087,921.0,False
2925,-17.9453113,27.7705727,951.0,False
2926,-16.8339949,28.226074,77.0,False
2927,-16.7401087,28.1730346,867.0,False
2928,-16.7475364,28.174784,776.0,False
2929,-16.7414622,28.1734287,856.0,False
2930,-16.7452275,28.1739852,811.0,False
2931,-16.7439793,28.1747924,841.0,False
2932,-15.5970832,27.7527731,20.0,False
2933,-16.8017001,28.3072044,1012.0,False
2934,-16.8038259,28.3086593,992.0,False
2935,-15.580376,27.8324829,253.0,False
2936,-16.6252711,28.3366752,1291.0,False
2937,-16.4353213,28.1458508,13.0,False
2938,-15.6657472,27.9540014,1167.0,False
2939,-15.5631452,27.9908246,1274.0,False
2940,-15.540207,28.0031979,954.0,False
2941,-17.1729808,28.1660202,173.0,False
2942,-15.6078437,28.0342345,1464.0,False
2943,-15.6643232,27.9493405,1115.0,False
2944,-15.5478119,27.9568388,1721.0,False
2945,-15.6032571,27.9420899,1585.0,False
2946,-15.6717582,27.9491981,1173.0,False
2947,-15.6416753,27.9166332,971.0,False
2948,-15.6230326,27.9177464,955.0,False
2949,-15.6906757,27.9092911,815.0,False
2950,-15.6904519,27.9072608,869.0,False
2951,-15.6539199,27.9103415,903.0,False
2952,-15.7150785,28.0418193,467.0,False
2953,-15.5951101,27.8591187,461.0,False
2954,-15.6234268,27.9291537,1209.0,False
2955,-15.4927716,27.8710487,327.0,False
2956,-15.54392,27.9461727,1633.0,False
2957,-15.5874084,27.8569456,508.0,False
2958,-13.683913,28.948368,170.0,False
2959,-17.8080409,28.8450888,0.0,True
2960,-17.7786131,28.6542805,265.0,False
2961,-14.0675321,28.3039352,192.0,False
2962,-14.0948435,28.4848231,9.0,False
2963,-16.7297846,28.0512538,0.0,True
2964,-16.7073317,28.0112353,0.0,True
2965,-16.679003,27.9982346,0.0,True
2966,-16.658826,28.0264686,48.0,False
2967,-16.6732561,28.017376,28.0,False
2968,-16.6450741,28.0036875,0.0,True
2969,-16.6556426,28.0432209,110.0,False
2970,-16.6782211,28.0430499,78.0,False
2971,-16.6593054,28.0496644,155.0,False
2972,-16.6837392,28.1044733,697.0,False
2973,-16.6130187,28.0297294,47.0,False
2974,-16.6333214,28.008739,0.0,True
2975,-16.6101823,28.024352,22.0,False
2976,-16.6341439,28.0526208,160.0,False
2977,-16.6367224,28.0688574,243.0,False
2978,-16.6306092,28.0807833,437.0,False
2979,-16.6269249,28.120026,973.0,False
2980,-16.6736605,28.1122751,903.0,False
2981,-16.6648614,28.1231341,1077.0,False
2982,-16.6559569,28.1195854,1081.0,False
2983,-16.6288801,28.1701668,1698.0,False
2984,-16.616228,28.1704852,1695.0,False
2985,-16.6452639,28.1811394,1923.0,False
2986,-16.581695,28.0387315,45.0,False
2987,-16.5490664,28.025346,1.0,True
2988,-16.5372998,28.0703587,117.0,False
2989,-16.5376548,28.060599,56.0,False
2990,-16.5242371,28.0533987,0.0,True
2991,-16.5023523,28.0785463,10.0,False
2992,-16.5039365,28.0920586,69.0,False
2993,-16.5126463,28.1137517,204.0,False
2994,-16.5073423,28.1162138,200.0,False
2995,-16.559599,28.0614921,119.0,False
2996,-16.5397287,28.0779608,168.0,False
2997,-16.5487391,28.1005262,299.0,False
2998,-16.541925,28.1100531,335.0,False
2999,-16.5784766,28.110789,572.0,False
3000,-16.5612468,28.108056,401.0,False
3001,-16.5399149,28.1273126,445.0,False
3002,-16.5522388,28.1416864,671.0,False
3003,-16.5432389,28.1489569,667.0,False
3004,-16.5734825,28.15575,1075.0,False
3005,-16.5842093,28.158912,1214.0,False
3006,-16.5874883,28.1479646,1093.0,False
3007,-16.5802058,28.1878551,1653.0,False
3008,-16.5944021,28.1916766,1804.0,False
3009,-16.5731237,28.1941979,1447.0,False
3010,-16.6104018,28.183817,1841.0,False
3011,-16.4511873,28.1356175,43.0,False
3012,-16.4781135,28.1127583,56.0,False
3013,-16.4681002,28.1214732,61.0,False
3014,-16.4645404,28.1114249,1.0,True
3015,-16.4259131,28.1825549,0.0,True
3016,-16.5100257,28.1318726,256.0,False
3017,-16.4907315,28.1301107,197.0,False
3018,-16.5063088,28.1439791,312.0,False
3019,-16.4761967,28.1536669,318.0,False
3020,-16.4728694,28.1611612,297.0,False
3021,-16.4738041,28.1760091,334.0,False
3022,-16.4559725,28.1949181,302.0,False
3023,-16.4427767,28.1964904,183.0,False
3024,-16.4465205,28.2065508,263.0,False
3025,-16.5386524,28.1640281,820.0,False
3026,-16.5253109,28.1802699,807.0,False
3027,-16.5501789,28.2000094,1390.0,False
3028,-16.5124467,28.1924844,842.0,False
3029,-16.5269125,28.2070351,1135.0,False
3030,-16.5030886,28.2002583,829.0,False
3031,-16.4969828,28.189256,557.0,False
3032,-16.4851087,28.206558,719.0,False
3033,-16.4921468,28.2060963,766.0,False
3034,-16.5071614,28.2295902,1276.0,False
3035,-16.4806164,28.2250918,829.0,False
3036,-16.4775833,28.2277939,821.0,False
3037,-16.4589188,28.2183816,478.0,False
3038,-16.4747942,28.2249683,748.0,False
3039,-16.5844086,28.2056532,1884.0,False
3040,-16.5800795,28.2210059,2245.0,False
3041,-16.5532524,28.2356321,2078.0,False
3042,-16.5619419,28.2264809,1962.0,False
3043,-16.5499266,28.2425385,2172.0,False
3044,-16.524885,28.2597971,2089.0,False
3045,-16.5227243,28.2470015,1803.0,False
3046,-16.5434388,28.2764344,2288.0,False
3047,-16.7262699,28.0931425,81.0,False
3048,-16.7572545,28.1197403,140.0,False
3049,-16.7412262,28.108855,120.0,False
3050,-16.7807573,28.123171,0.0,True
3051,-16.7912922,28.1390419,0.0,True
3052,-16.7124201,28.1023982,334.0,False
3053,-16.7495455,28.1477536,534.0,False
3054,-16.7654218,28.1533934,373.0,False
3055,-16.7534822,28.1477743,432.0,False
3056,-16.7754165,28.1341834,99.0,False
3057,-16.7800064,28.1366638,91.0,False
3058,-16.7003235,28.1215303,865.0,False
3059,-16.6975919,28.1190551,768.0,False
3060,-16.7340238,28.1411291,648.0,False
3061,-16.7211635,28.1465537,945.0,False
3062,-16.7072142,28.1647914,1253.0,False
3063,-16.4309371,28.2196543,205.0,False
3064,-16.4249502,28.2307501,209.0,False
3065,-16.4481644,28.2321522,492.0,False
3066,-16.4729974,28.2724701,1279.0,False
3067,-16.4751956,28.2554003,1137.0,False
3068,-16.4758472,28.256242,1159.0,False
3069,-16.4641143,28.2659906,1069.0,False
3070,-16.5241716,28.2824126,2237.0,False
3071,-16.5059298,28.2810213,2108.0,False
3072,-17.2264233,28.2002298,61.0,False
3073,-17.1925767,28.1929912,25.0,False
3074,-17.1381502,28.1593829,72.0,False
3075,-17.1169523,28.079046,0.0,True
3076,-17.1401695,28.0653951,26.0,False
3077,-17.1551407,28.0511244,0.0,True
3078,-17.2085252,28.025195,0.0,True
3079,-17.2671393,28.0254598,0.0,True
3080,-17.2721674,28.0358603,14.0,False
3081,-17.3325999,28.1772427,36.0,False
3082,-17.2389287,28.1146131,1231.0,False
3083,-17.231163,28.1116587,1178.0,False
3084,-15.6154931,27.7562203,58.0,False
3085,-15.6174616,27.7589908,63.0,False
3086,-15.6209219,27.7604357,69.0,False
3087,-15.6286467,27.759961,119.0,False
3088,-15.6418745,27.7584614,102.0,False
3089,-15.6540311,27.7652538,65.0,False
3090,-15.6691373,27.7606589,22.0,False
3091,-18.0008782,27.8225632,0.0,True
3092,-16.8157566,28.3632323,111.0,False
3093,-16.8114758,28.3753443,21.0,False
3094,-16.7842907,28.3553566,626.0,False
3095,-16.5611944,28.1289053,552.0,False
3096,-16.8692247,28.363059,77.0,False
3097,-16.8795727,28.3675764,23.0,False
3098,-16.8729499,28.3664369,47.0,False
3099,-16.855743,28.2826235,546.0,False
3100,-16.8406201,28.3039589,563.0,False
3101,-16.8400784,28.3048092,587.0,False
3102,-16.8426607,28.3254962,761.0,False
3103,-16.8451123,28.3276731,709.0,False
3104,-16.8569402,28.3194603,613.0,False
3105,-16.8511802,28.3348368,574.0,False
3106,-16.8515986,28.3398795,538.0,False
3107,-16.8451184,28.3472919,480.0,False
3108,-16.8444747,28.3498602,431.0,False
3109,-16.8461322,28.3758049,98.0,False
3110,-16.8396949,28.3740113,186.0,False
3111,-16.8464353,28.3807283,70.0,False
3112,-16.8442165,28.3703875,126.0,False
3113,-16.82787,28.3795536,49.0,False
3114,-16.8165264,28.375457,39.0,False
3115,-16.8195493,28.3747537,39.0,False
3116,-16.8238819,28.3679405,83.0,False
3117,-16.8041979,28.3746064,25.0,False
3118,-16.8086007,28.3718818,53.0,False
3119,-16.8000109,28.3755338,0.0,True
3120,-16.7991773,28.3703484,49.0,False
3121,-16.8213792,28.3637361,129.0,False
3122,-16.8301648,28.3625973,208.0,False
3123,-16.8232256,28.3639589,124.0,False
3124,-16.8279865,28.3628401,181.0,False
3125,-16.8103402,28.3623912,136.0,False
3126,-16.8077476,28.364902,103.0,False
3127,-16.8028194,28.3583219,414.0,False
3128,-16.8183589,28.3386539,556.0,False
3129,-16.8003478,28.325936,1074.0,False
3130,-16.8021859,28.3225311,1060.0,False
3131,-16.8061307,28.3205999,1084.0,False
3132,-16.7743494,28.3325369,1037.0,False
3133,-16.7897503,28.3449828,795.0,False
3134,-16.4855702,28.2985367,2068.0,False
3135,-16.4690021,28.317694,1552.0,False
3136,-16.4338322,28.3210926,635.0,False
3137,-16.4042162,28.2525361,140.0,False
3138,-16.4095488,28.2824425,530.0,False
3139,-16.3616981,28.3044808,0.0,True
3140,-16.4450187,28.2634116,771.0,False
3141,-16.4773592,28.2827795,1480.0,False
3142,-16.4682187,28.2854134,1413.0,False
3143,-16.4549874,28.2860063,1310.0,False
3144,-16.4441668,28.2676282,804.0,False
3145,-16.4500685,28.2801349,1149.0,False
3146,-16.3983974,28.2880439,396.0,False
3147,-16.4244442,28.255979,397.0,False
3148,-16.4113418,28.2459605,177.0,False
3149,-16.4940116,28.2881348,2023.0,False
3150,-16.3829495,28.2773169,0.0,True
3151,-16.3962307,28.2520372,0.0,True
3152,-16.4051629,28.2383496,7.0,False
3153,-16.4231233,28.2811679,726.0,False
3154,-16.3934306,28.2690374,175.0,False
3155,-16.4803124,28.3247928,2017.0,False
3156,-15.6518484,27.9961051,787.0,False
3157,-15.6246068,28.012619,1137.0,False
3158,-15.6569891,28.0358222,1130.0,False
3159,-15.5797913,28.0461324,1052.0,False
3160,-15.5790783,28.0474849,1043.0,False
3161,-15.6760172,28.013927,945.0,False
3162,-15.5045698,27.9534382,1139.0,False
3163,-15.5348618,28.040133,823.0,False
3164,-16.7348794,28.3769294,0.0,True
3165,-16.7535633,28.3640397,467.0,False
3166,-15.6819143,27.8628751,722.0,False
3167,-15.4497402,27.9398587,458.0,False
3168,-15.4544226,27.9142848,330.0,False
3169,-17.1516207,28.0769533,180.0,False
3170,-16.4113463,28.3606925,617.0,False
3171,-16.7938321,28.2089234,386.0,False
3172,-16.7111135,28.3506124,551.0,False
3173,-16.8775512,28.3380821,844.0,False
3174,-17.895592,28.6987493,384.0,False
3175,-14.0117902,28.6943511,0.0,True
3176,-13.4723994,29.1848091,0.0,True
3177,-16.4422758,28.3639349,1343.0,False
3178,-16.4473395,28.3413083,1111.0,False
3179,-16.3952513,28.3358976,233.0,False
3180,-16.3972261,28.3324175,217.0,False
3181,-15.6618702,28.0426233,978.0,False
3182,-15.6615987,28.044782,886.0,False
3183,-16.4056496,28.5295296,0.0,True
3184,-15.820931,27.9471466,0.0,True
3185,-15.8151638,27.964173,694.0,False
3186,-15.8197791,27.9537984,345.0,False
3187,-17.3021078,28.1122778,785.0,False
3188,-17.3134768,28.1035914,652.0,False
3189,-16.4665277,28.3927446,1349.0,False
3190,-16.4639383,28.3890527,1477.0,False
3191,-15.4778374,27.9762999,564.0,False
3192,-17.3119252,28.096906,725.0,False
3193,-16.4365432,28.3119466,722.0,False
3194,-16.3749611,28.3911194,492.0,False
3195,-16.3906266,28.4088361,1226.0,False
3196,-16.3926098,28.3976927,999.0,False
3197,-16.3444442,28.3907499,1.0,True
3198,-16.3600181,28.3773164,3.0,False
3199,-16.3617826,28.3725165,4.0,False
3200,-16.3650622,28.3843648,99.0,False
3201,-16.3840688,28.3611575,198.0,False
3202,-16.3755121,28.3412102,76.0,False
3203,-16.4273883,28.3749635,1139.0,False
3204,-16.4116988,28.3890645,1454.0,False
3205,-16.4822682,28.3448673,1987.0,False
3206,-16.3194584,28.400898,4.0,False
3207,-15.5710885,27.9918203,1356.0,False
3208,-15.5775847,27.9890781,1585.0,False
3209,-15.5769483,27.9901827,1538.0,False
3210,-15.575829,27.990861,1525.0,False
3211,-15.5746439,27.991142,1458.0,False
3212,-15.5635607,27.9917622,1319.0,False
3213,-15.5693163,27.9861565,1404.0,False
3214,-15.5769263,27.9857786,1560.0,False
3215,-15.5741885,27.9868058,1471.0,False
3216,-15.5706605,27.9820624,1485.0,False
3217,-15.574995,27.9824887,1579.0,False
3218,-15.5692888,27.9824209,1453.0,False
3219,-15.563879,27.9811611,1472.0,False
3220,-15.5644057,27.9858998,1320.0,False
3221,-15.5694425,27.9833512,1470.0,False
3222,-15.5838039,27.9821108,1689.0,False
3223,-15.5689267,27.9796785,1495.0,False
3224,-15.5826325,27.9844171,1663.0,False
3225,-15.5808987,27.9849695,1647.0,False
3226,-15.5666004,27.9906285,1329.0,False
3227,-15.5804214,27.991641,1516.0,False
3228,-15.5846955,27.989112,1555.0,False
3229,-15.5851948,27.9872879,1594.0,False
3230,-15.5854033,27.9896886,1560.0,False
3231,-15.582007,27.9872951,1569.0,False
3232,-15.5820948,27.9911517,1575.0,False
3233,-15.5959926,27.9886566,1360.0,False
3234,-15.5912686,27.9871788,1543.0,False
3235,-15.5934193,27.9908271,1522.0,False
3236,-17.8441379,28.4924787,698.0,False
3237,-17.1563131,28.1707865,29.0,False
3238,-15.7465053,27.9758185,396.0,False
3239,-17.9562463,27.8003235,820.0,False
3240,-18.0235953,27.7608552,132.0,False
3241,-15.5714354,27.9612218,1905.0,False
3242,-16.5507397,28.2897595,2266.0,False
3243,-15.6842382,28.0268149,1274.0,False
3244,-15.5833281,28.0005194,1228.0,False
3245,-15.5839311,27.9905893,1567.0,False
3246,-17.9625373,27.8072794,706.0,False
3247,-15.6721655,27.9541647,1128.0,False
3248,-15.7501855,28.0210558,710.0,False
3249,-15.7138574,28.0316882,840.0,False
3250,-16.5648711,28.0725944,198.0,False
3251,-16.3745374,28.3582665,72.0,False
3252,-16.3721395,28.3654322,78.0,False
3253,-16.3737541,28.3605371,71.0,False
3254,-16.3783085,28.3851992,357.0,False
3255,-16.3950992,28.368255,452.0,False
3256,-15.4818672,27.9323178,640.0,False
3257,-15.5532101,27.9628927,1767.0,False
3258,-15.518328,27.9326094,1374.0,False
3259,-15.4941237,27.9446257,965.0,False
3260,-15.501473,27.9507292,1175.0,False
3261,-15.4945529,27.9500848,1073.0,False
3262,-15.4879332,27.9495446,924.0,False
3263,-15.6024273,27.9586167,1666.0,False
3264,-15.6815719,28.0943839,238.0,False
3265,-15.6808373,28.0925361,175.0,False
3266,-15.7257212,27.9259529,637.0,False
3267,-15.7353501,27.93128,1054.0,False
3268,-15.7209479,27.9206734,810.0,False
3269,-15.7409598,27.8474575,162.0,False
3270,-15.7163304,28.0588897,798.0,False
3271,-15.6282024,28.0301472,1335.0,False
3272,-15.6326528,28.010898,898.0,False
3273,-15.6199212,27.9959324,981.0,False
3274,-13.9057732,28.2759193,0.0,True
3275,-15.6301736,28.0267662,1321.0,False
3276,-15.6373845,28.0282814,1277.0,False
3277,-15.5472252,28.0041075,1030.0,False
3278,-15.5598848,27.9659593,1827.0,False
3279,-15.5672771,27.9631944,1925.0,False
3280,-15.562606,27.9692601,1823.0,False
3281,-15.5611648,27.9675211,1828.0,False
3282,-15.5586649,27.9671108,1825.0,False
3283,-15.5586462,27.9798695,1456.0,False
3284,-15.5617179,27.9725203,1663.0,False
3285,-15.5590188,27.9740555,1541.0,False
3286,-15.5546701,27.9724924,1646.0,False
3287,-15.5544362,27.9694834,1769.0,False
3288,-15.5584026,27.9700166,1717.0,False
3289,-15.5619075,27.9740332,1592.0,False
3290,-15.5581276,27.9914656,1267.0,False
3291,-15.6210472,28.0320961,1504.0,False
3292,-15.5309666,28.0258554,755.0,False
3293,-15.7748634,27.9655026,204.0,False
3294,-15.7548528,27.9496766,1095.0,False
3295,-15.6350904,28.0639705,1164.0,False
3296,-15.5553103,27.9775089,1452.0,False
3297,-15.576489,27.9741926,1795.0,False
3298,-15.6302724,28.0562608,1223.0,False
3299,-16.7587077,28.1818155,644.0,False
3300,-15.6580818,28.0743186,595.0,False
3301,-15.6595731,28.0678149,519.0,False
3302,-15.568023,28.0970542,516.0,False
3303,-15.5688822,28.0996549,490.0,False
3304,-17.8431526,28.551801,1633.0,False
3305,-17.8328672,28.7379493,2167.0,False
3306,-15.6471138,28.1164959,445.0,False
3307,-15.6310657,28.1272461,317.0,False
3308,-15.6676609,28.1099096,289.0,False
3309,-15.5664045,28.1005577,573.0,False
3310,-16.6336503,28.3844652,442.0,False
3311,-15.5630149,28.0459788,907.0,False
3312,-15.6786543,28.0301153,1129.0,False
3313,-16.4858115,28.1892271,463.0,False
3314,-16.4900172,28.1900971,528.0,False
3315,-16.4859349,28.1936573,485.0,False
3316,-16.464622,28.2118442,484.0,False
3317,-16.4755762,28.2143496,665.0,False
3318,-16.4578736,28.2133616,419.0,False
3319,-16.4690155,28.2213123,626.0,False
3320,-16.4715314,28.2214872,653.0,False
3321,-16.4627016,28.2200313,517.0,False
3322,-16.4823353,28.2167036,823.0,False
3323,-16.4815199,28.1944941,467.0,False
3324,-16.4727277,28.190012,332.0,False
3325,-16.4841485,28.2379349,1056.0,False
3326,-16.4935845,28.1771649,508.0,False
3327,-16.4769602,28.1649878,369.0,False
3328,-15.7025258,27.8728883,927.0,False
3329,-15.7089904,27.8615466,750.0,False
3330,-15.7174015,27.8722759,799.0,False
3331,-15.7171869,27.8680933,793.0,False
3332,-16.4825606,28.1919789,463.0,False
3333,-16.4554328,28.2275798,571.0,False
3334,-16.4355147,28.2446362,485.0,False
3335,-16.458984,28.2337003,697.0,False
3336,-16.4593166,28.2323156,673.0,False
3337,-16.4535391,28.2328071,604.0,False
3338,-16.4331624,28.2380696,379.0,False
3339,-16.230728,28.5119635,121.0,False
3340,-16.7466375,28.1743064,790.0,False
3341,-16.1914122,28.5199107,106.0,False
3342,-16.2437636,28.554841,300.0,False
3343,-16.197435,28.514394,58.0,False
3344,-16.4556581,28.4681726,0.0,True
3345,-16.4350909,28.4720394,433.0,False
3346,-16.4361262,28.4689837,378.0,False
3347,-16.4525038,28.4598112,336.0,False
3348,-16.4517099,28.4621975,305.0,False
3349,-16.4484537,28.4672011,243.0,False
3350,-16.444999,28.467767,288.0,False
3351,-16.4460826,28.4686347,258.0,False
3352,-16.4428425,28.4711623,251.0,False
3353,-16.4411688,28.4767361,0.0,True
3354,-16.436491,28.4802395,0.0,True
3355,-16.4840949,28.4378742,181.0,False
3356,-15.4311065,28.1053845,99.0,False
3357,-16.4287877,28.2398064,352.0,False
3358,-16.412158,28.2288134,74.0,False
3359,-16.4590831,28.4343717,503.0,False
3360,-16.3667407,28.415982,788.0,False
3361,-16.4991364,28.4270043,220.0,False
3362,-16.4949103,28.4233219,314.0,False
3363,-16.5024118,28.4098637,461.0,False
3364,-16.4992118,28.422316,285.0,False
3365,-16.5005819,28.4180958,352.0,False
3366,-16.4999905,28.4117933,454.0,False
3367,-16.499556,28.4166108,383.0,False
3368,-16.5108848,28.1627083,583.0,False
3369,-16.5121079,28.1661134,591.0,False
3370,-16.4311481,28.1518776,19.0,False
3371,-16.4700937,28.1968392,401.0,False
3372,-16.4916694,28.1716464,452.0,False
3373,-16.2432477,28.5716299,0.0,True
3374,-16.2807909,28.4336431,1.0,True
3375,-16.1781291,28.5100822,0.0,True
3376,-16.2677075,28.5402606,884.0,False
3377,-16.2193099,28.4963785,146.0,False
3378,-16.22047,28.5423813,771.0,False
3379,-16.3292228,28.4188931,389.0,False
3380,-16.2731202,28.5777092,0.0,True
3381,-16.304934,28.4363364,279.0,False
3382,-16.2779832,28.4635722,187.0,False
3383,-16.2388176,28.4989549,128.0,False
3384,-16.2184811,28.5608391,181.0,False
3385,-16.218878,28.5594256,201.0,False
3386,-16.220317,28.5584691,240.0,False
3387,-16.2171319,28.558316,232.0,False
3388,-16.2169147,28.5608461,161.0,False
3389,-16.21151,28.5560237,244.0,False
3390,-16.2164195,28.5663006,0.0,True
3391,-16.2181163,28.5625023,158.0,False
3392,-16.2145597,28.5642102,98.0,False
3393,-16.214498,28.5567752,245.0,False
3394,-18.1004906,27.7453695,408.0,False
3395,-18.1069587,27.7404638,956.0,False
3396,-16.391733,28.3601312,290.0,False
3397,-16.2384555,28.4970904,119.0,False
3398,-16.4497478,28.4180769,866.0,False
3399,-17.792686,28.5302235,17.0,False
3400,-16.3786143,28.2922606,3.0,False
3401,-17.8942927,28.6983639,410.0,False
3402,-17.8954312,28.7015217,407.0,False
3403,-17.9936381,27.6725916,397.0,False
3404,-16.8074809,28.2288337,438.0,False
3405,-16.8145362,28.2150033,218.0,False
3406,-16.7587579,28.2393555,1180.0,False
3407,-16.7557894,28.2502817,1386.0,False
3408,-16.7742142,28.2392564,1027.0,False
3409,-16.7569721,28.2583522,1440.0,False
3410,-16.767591,28.2689013,1376.0,False
3411,-16.7295816,28.2125233,1445.0,False
3412,-16.7263854,28.2208295,1592.0,False
3413,-16.7446249,28.2241033,1161.0,False
3414,-16.7085585,28.2494618,2015.0,False
3415,-16.7982575,28.1829782,147.0,False
3416,-16.7821329,28.1903092,352.0,False
3417,-16.8040817,28.1599204,0.0,True
3418,-16.8255966,28.2377473,261.0,False
3419,-16.7830159,28.1989803,396.0,False
3420,-16.7247695,28.2353249,1657.0,False
3421,-16.8373216,28.2075816,0.0,True
3422,-16.7876355,28.1950212,326.0,False
3423,-16.7150221,28.1863297,1476.0,False
3424,-15.4544742,28.0320976,224.0,False
3425,-16.3103268,28.5225721,649.0,False
3426,-16.3533468,28.5254911,304.0,False
3427,-15.5509446,27.8759176,988.0,False
3428,-15.5462725,27.8592993,1010.0,False
3429,-15.5504734,27.789229,216.0,False
3430,-15.5558921,27.8249097,676.0,False
3431,-15.5457547,27.8539025,993.0,False
3432,-15.574102,27.8429409,321.0,False
3433,-15.565733,27.8202373,595.0,False
3434,-15.7217289,27.791264,25.0,False
3435,-17.8838907,28.7069258,485.0,False
3436,-17.8972729,28.718164,1088.0,False
3437,-16.3005535,28.4503531,346.0,False
3438,-16.3252448,28.4742427,598.0,False
3439,-16.2939257,28.473984,392.0,False
3440,-16.2998603,28.4731542,409.0,False
3441,-16.3103954,28.4680101,488.0,False
3442,-16.3090087,28.4638569,486.0,False
3443,-16.3113122,28.4566556,488.0,False
3444,-16.2707048,28.4564524,113.0,False
3445,-17.7727484,28.6116774,298.0,False
3446,-16.3687214,28.33257,26.0,False
3447,-16.2847686,28.4328173,82.0,False
3448,-16.2802663,28.4720862,249.0,False
3449,-16.34948,28.551599,0.0,True
3450,-16.3483964,28.5521221,0.0,True
3451,-16.3509338,28.5510713,0.0,True
3452,-16.3435387,28.5529401,0.0,True
3453,-16.3391529,28.5547882,0.0,True
3454,-16.3497002,28.5438275,121.0,False
3455,-16.3596976,28.5369365,155.0,False
3456,-16.3609964,28.5331283,197.0,False
3457,-16.3070755,28.4288621,220.0,False
3458,-15.617182,28.0102758,1104.0,False
3459,-15.6765825,28.1150798,171.0,False
3460,-15.6221692,28.056902,1050.0,False
3461,-15.6296668,27.9876698,1176.0,False
3462,-15.6130218,27.9830912,1120.0,False
3463,-15.6183992,27.985818,1088.0,False
3464,-15.6195736,27.9878805,997.0,False
3465,-16.3677531,28.4866625,636.0,False
3466,-16.4109446,28.5271312,0.0,True
3467,-16.3872486,28.5434978,0.0,True
3468,-16.3773909,28.5094596,386.0,False
3469,-16.3710647,28.5280722,224.0,False
3470,-15.4576515,28.0524863,341.0,False
3471,-16.3038192,28.4744323,432.0,False
3472,-15.5756634,27.9972782,1393.0,False
3473,-15.6265199,27.9591151,1421.0,False
3474,-15.5649768,27.7625391,37.0,False
3475,-15.61545,28.0021879,1102.0,False
3476,-15.759144,27.8751488,130.0,False
3477,-15.4240242,27.9925725,177.0,False
3478,-15.4249951,27.9894002,189.0,False
3479,-15.4205624,27.9897637,160.0,False
3480,-13.8479747,28.6987002,18.0,False
3481,-15.5174928,27.9581414,1241.0,False
3482,-16.7803782,28.2924729,1286.0,False
3483,-16.8351499,28.2462785,284.0,False
3484,-16.8104421,28.27746,816.0,False
3485,-16.8216674,28.2558465,500.0,False
3486,-16.8062997,28.2610526,837.0,False
3487,-16.8361117,28.2819924,673.0,False
3488,-16.4052537,28.4539467,945.0,False
3489,-16.3735519,28.4828458,658.0,False
3490,-16.4105195,28.4956015,406.0,False
3491,-16.289504,28.4646584,336.0,False
3492,-16.4525163,28.4709779,0.0,True
3493,-16.4441286,28.4801002,0.0,True
3494,-16.4272751,28.4471873,822.0,False
3495,-16.4211728,28.4493526,878.0,False
3496,-15.617187,28.0042517,1037.0,False
3497,-16.5342186,28.1368535,484.0,False
3498,-13.4498313,29.0965308,0.0,True
3499,-16.4655582,28.4470862,286.0,False
3500,-16.4726004,28.4546029,0.0,True
3501,-16.4371864,28.4357321,856.0,False
3502,-17.9678743,27.7744103,1086.0,False
3503,-16.4465638,28.4029528,1389.0,False
3504,-16.4399712,28.4043788,1378.0,False
3505,-16.4520036,28.4212118,790.0,False
3506,-16.4359987,28.4160371,1158.0,False
3507,-16.3213794,28.4867911,562.0,False
3508,-16.271339,28.4581974,120.0,False
3509,-16.4671147,28.4268326,478.0,False
3510,-16.4599275,28.4275578,572.0,False
3511,-16.4992809,28.4077948,564.0,False
3512,-16.5062154,28.4175985,279.0,False
3513,-16.2852985,28.4526988,258.0,False
3514,-16.5726487,28.3990732,167.0,False
3515,-16.5792726,28.3981158,171.0,False
3516,-16.761565,28.131564,155.0,False
3517,-16.5613294,28.0729811,202.0,False
3518,-16.7545007,28.1289808,185.0,False
3519,-15.4967563,28.0359581,499.0,False
3520,-15.527304,28.1183546,248.0,False
3521,-15.5269238,28.1185681,254.0,False
3522,-15.4269624,28.0761517,182.0,False
3523,-15.5000793,28.0373376,455.0,False
3524,-15.4890008,28.0415739,439.0,False
3525,-15.4965637,28.0302259,545.0,False
3526,-15.492949,28.0308308,525.0,False
3527,-15.4922591,28.0287658,589.0,False
