name,place,lon,lat,elevation_m,at_risk
Matagorda,neighbourhood,-13.6203021,28.9333921,15.0,False
Polígono Industrial Valle de Güímar,neighbourhood,-16.3704199,28.3416234,52.0,False
Las Eras Bajas,hamlet,-16.4243921,28.1925587,10.0,False
Las Eras Altas,hamlet,-16.4283189,28.1901584,23.0,False
Balandra-Los Picos,hamlet,-16.394716,28.2568899,20.0,False
Asomada,hamlet,-16.6239543,28.0978371,608.0,False
El Topo,neighbourhood,-16.5443439,28.0544823,58.0,False
El Cabezo,village,-16.5374735,28.0478306,20.0,False
Casablanca,hamlet,-16.5751873,28.0631652,140.0,False
Vistas de Yaco,hamlet,-16.5662019,28.0854738,299.0,False
Montaña de Yaco,hamlet,-16.5643163,28.0865746,305.0,False
Los Llanos,hamlet,-16.5830423,28.1021415,526.0,False
Montaña Gorda,hamlet,-16.5780697,28.0998033,494.0,False
Los Barrancos,hamlet,-16.5690241,28.1319064,650.0,False
Chávez,hamlet,-16.5672504,28.1265162,591.0,False
Llanos de Guaza,hamlet,-16.6732335,28.0459059,94.0,False
Oasis del Sur,suburb,-16.7049573,28.0527447,59.0,False
La Estrella del Sur,hamlet,-16.666351,28.0187408,24.0,False
Coromoto,hamlet,-16.6496086,28.021388,35.0,False
La Rosa,hamlet,-16.6488951,28.0250817,40.0,False
Oroteanda Baja,hamlet,-16.6354197,28.044443,136.0,False
Guargacho,suburb,-16.6370103,28.0356435,84.0,False
Amarilla Golf,suburb,-16.6181999,28.02189,20.0,False
El Galeón,suburb,-16.7322627,28.1165981,221.0,False
Ampliación los Olivos,suburb,-16.7341881,28.1240528,242.0,False
Las Rosas del Guanche,hamlet,-16.6651171,28.086752,391.0,False
La Cruz del Guanche,hamlet,-16.6626951,28.0873341,386.0,False
Los Toscales,hamlet,-16.663658,28.0789688,307.0,False
La Sabinita,hamlet,-16.6791558,28.0871354,445.0,False
Sabinita Alta,hamlet,-16.6829592,28.092786,537.0,False
Montaña Fría,hamlet,-16.6869664,28.0916976,540.0,False
Torviscas Bajo,suburb,-16.7317486,28.0836805,31.0,False
Playa de Fañabé,neighbourhood,-16.7347902,28.0884558,27.0,False
Playas del Duque,neighbourhood,-16.7384219,28.0908788,22.0,False
Aeropuerto,neighbourhood,-13.6095699,28.9550533,38.0,False
Cortijo Viejo,hamlet,-13.7101888,28.9182022,29.0,False
Montaña Roja,suburb,-13.8544136,28.863345,21.0,False
Costa de Papagayo,suburb,-13.8232024,28.8673489,26.0,False
Castillo del Águila,neighbourhood,-13.8142264,28.8607732,6.0,False
San Marcial de Rubicón,neighbourhood,-13.8047233,28.8605176,27.0,False
Las Coloradas,neighbourhood,-13.7986501,28.8621438,12.0,False
Plan Parcial Playa Blanca,neighbourhood,-13.806999,28.8650751,26.0,False
Corralejo Playa,suburb,-13.8639386,28.7284851,11.0,False
Geafond,suburb,-13.8720025,28.7131912,54.0,False
El Castillo,neighbourhood,-13.8674127,28.3983721,48.0,False
Urbanización Fuerteventura Golf Club,neighbourhood,-13.869265,28.3873161,17.0,False
Llano Florido,neighbourhood,-14.047851,28.3199979,183.0,False
Altavista,hamlet,-14.0101523,28.2242674,35.0,False
Barrio de Panchito Ramos,hamlet,-14.0083001,28.2383321,24.0,False
El Guincho,hamlet,-15.7257122,27.8074673,36.0,False
El Chaparral,neighbourhood,-15.7032226,27.7949415,55.0,False
Anfi del Mar,hamlet,-15.6940417,27.773822,14.0,False
Casas Blancas,hamlet,-15.7159509,27.8920806,300.0,False
Casas Blancas,hamlet,-15.7886521,27.9339298,367.0,False
Los Pasitos,hamlet,-15.782708,27.9663556,214.0,False
Castañeta,hamlet,-15.7734158,27.9870081,77.0,False
La Ladera,neighbourhood,-15.7884115,27.985886,84.0,False
Jerez,neighbourhood,-15.7908618,27.9861717,92.0,False
Ladera del Palomar,neighbourhood,-15.7873713,27.9942829,67.0,False
La Hoyilla,neighbourhood,-15.7974227,27.9901978,62.0,False
Tarahalillo,neighbourhood,-15.8017664,27.9863792,94.0,False
Cuermeja,neighbourhood,-15.8067141,27.9840091,197.0,False
El Ribanzo,neighbourhood,-15.7957887,27.9919302,46.0,False
El Cruce,neighbourhood,-15.8049713,27.9948779,42.0,False
Las Tabladas,neighbourhood,-15.7828044,27.9943966,187.0,False
Media Fanega,neighbourhood,-15.6208489,27.7875326,99.0,False
Lomo Perera,neighbourhood,-15.5901696,27.7827922,123.0,False
Las Filipinas,hamlet,-15.6695227,27.8678701,212.0,False
Los Caserones de Fataga,hamlet,-15.5583104,27.860317,484.0,False
Cañón del Águila,hamlet,-15.5341672,27.7857001,35.0,False
Chira,hamlet,-15.6410711,27.9038544,909.0,False
Los Cercados,hamlet,-15.631074,27.9172618,942.0,False
El Canalizo,hamlet,-15.6275395,27.9249762,1131.0,False
Montaña de Rosiana,hamlet,-15.5579219,27.9217548,681.0,False
Ciudad de Lima,hamlet,-15.5538574,27.912429,614.0,False
El Morisco,hamlet,-15.5547729,27.9244745,752.0,False
Rosiana Alta,hamlet,-15.5552081,27.9210175,645.0,False
Camino la Madera,neighbourhood,-15.4608213,27.8414093,134.0,False
Orilla Baja,neighbourhood,-15.4641478,27.8461608,148.0,False
La Blanca,neighbourhood,-15.4596193,27.8532987,139.0,False
La Unión,neighbourhood,-15.4434066,27.8500437,94.0,False
Hoya Pavón,neighbourhood,-15.4476331,27.8466148,110.0,False
La Cerruda,neighbourhood,-15.4451756,27.8453577,105.0,False
San Rafael,neighbourhood,-15.4419725,27.8444261,90.0,False
La Paredilla I,neighbourhood,-15.4498624,27.8441943,108.0,False
La Paredilla II,neighbourhood,-15.4508486,27.8387859,105.0,False
San Pedro Mártir I,neighbourhood,-15.4454552,27.8385443,92.0,False
San Pedro Mártir II,neighbourhood,-15.4431918,27.8415652,85.0,False
El Canario,neighbourhood,-15.437478,27.8541941,84.0,False
El Cruce I,neighbourhood,-15.4414848,27.8531605,91.0,False
El Cruce II,neighbourhood,-15.4415765,27.8558829,91.0,False
La Vereda,neighbourhood,-15.4329428,27.8541622,68.0,False
Balos I,neighbourhood,-15.4332009,27.8606693,72.0,False
Balos II,neighbourhood,-15.4285888,27.8601571,59.0,False
Los Llanos,neighbourhood,-15.4397021,27.8609195,82.0,False
Vecindario,suburb,-15.4407759,27.8466856,88.0,False
El Doctoral,suburb,-15.4494608,27.838295,101.0,False
Sardina,suburb,-15.4661989,27.8504243,154.0,False
Barranco de Guayadeque,hamlet,-15.4812813,27.9339981,570.0,False
Los Moriscos,hamlet,-15.3987604,27.9370336,61.0,False
Piletillas,neighbourhood,-15.4244024,27.9549158,238.0,False
El Sequero,neighbourhood,-15.4454845,27.9241705,370.0,False
Las Majoreras,suburb,-15.4001284,27.9188002,62.0,False
El Burrero,neighbourhood,-15.3879699,27.9084497,19.0,False
Las Palmillas,neighbourhood,-15.4056376,27.906115,76.0,False
Rosas Viejas,neighbourhood,-15.4018396,27.8988521,43.0,False
El Oasis,neighbourhood,-15.4005763,27.8946516,31.0,False
Llano Blanco,neighbourhood,-15.4141563,27.9061814,110.0,False
Playa del Cabrón,neighbourhood,-15.386374,27.8711046,9.0,False
La Laguna,neighbourhood,-15.4054928,27.8738218,57.0,False
Polígono Residencial de Arinaga,neighbourhood,-15.4235119,27.8707015,57.0,False
Polígono Industrial de Arinaga,neighbourhood,-15.4326904,27.8669385,70.0,False
Polígono Industrial de Arinaga,neighbourhood,-15.4166347,27.8613163,31.0,False
La Humbría,hamlet,-15.5631248,27.9207985,704.0,False
La Mimbre,isolated_dwelling,-15.6183376,27.9549766,1309.0,False
La Solana,hamlet,-15.5368576,28.0269078,782.0,False
Tijarafe,village,-17.9552599,28.711103,664.0,False
Mazo,village,-17.7796556,28.604955,489.0,False
La Degollada,hamlet,-15.6458068,28.0790916,936.0,False
Marente,hamlet,-15.6307219,28.0672877,1088.0,False
Piso Firme,hamlet,-15.6853104,28.1123881,172.0,False
Las Rosas,hamlet,-15.6806373,28.1096993,200.0,False
Urbanización el Palmeral,neighbourhood,-15.7052508,28.100325,32.0,False
El Turmán,neighbourhood,-15.7048042,28.1048927,60.0,False
Las Cuevecillas,hamlet,-15.6735223,28.0847216,177.0,False
Casas del Camino,hamlet,-15.6670281,28.0757106,266.0,False
Buenavista y los Silos,hamlet,-15.6503362,28.1163797,428.0,False
Tegueste,hamlet,-15.6383382,28.105507,635.0,False
Lomo Betancort,hamlet,-15.6264372,28.1131887,560.0,False
Tres Cruces,hamlet,-15.6232039,28.1077699,642.0,False
Santa Cristina,hamlet,-15.6052088,28.0963112,683.0,False
La Dehesa,hamlet,-15.6148485,28.1265117,427.0,False
Lomo las Azucenas,hamlet,-15.6092773,28.1240331,412.0,False
Lomo los Martínez,hamlet,-15.6060871,28.1258981,420.0,False
Farailaga,hamlet,-15.5964605,28.1270356,300.0,False
Carretera Moya Palmital,hamlet,-15.5971629,28.1113771,498.0,False
Desaguaderos,hamlet,-15.5940763,28.1118341,447.0,False
La Suerte,hamlet,-15.5910447,28.1097359,485.0,False
Cuesta de Caraballo,hamlet,-15.6274057,28.1340791,269.0,False
La Cañada,hamlet,-15.629423,28.133541,239.0,False
San Blas,neighbourhood,-15.6266873,28.1421776,229.0,False
Doñana,hamlet,-15.6166675,28.1348497,325.0,False
El Gallego,hamlet,-15.6131455,28.1392061,361.0,False
Las Cumbrecillas,neighbourhood,-15.6985644,28.1560745,100.0,False
Barrio los Condenados,neighbourhood,-15.6846885,28.1605454,47.0,False
El Corralete,neighbourhood,-15.6747665,28.1497911,81.0,False
La Furnia,hamlet,-15.6746195,28.1610691,31.0,False
Los Dos Roques,hamlet,-15.6704993,28.157921,14.0,False
Nido Cuervo,neighbourhood,-15.6646917,28.1471038,72.0,False
El Roque,neighbourhood,-15.6632061,28.1352576,115.0,False
La Enconada,neighbourhood,-15.6637805,28.1293481,145.0,False
Las Majadillas,neighbourhood,-15.6589332,28.1388336,89.0,False
Hoya de Pineda,hamlet,-15.6382532,28.1134297,506.0,False
Los Llanos,neighbourhood,-15.6625114,28.1534562,37.0,False
Becerril,suburb,-15.6383131,28.1467813,193.0,False
Llanos de Parra,neighbourhood,-15.6236199,28.1499501,146.0,False
Hoya del Pedregal,hamlet,-15.614344,28.0891832,818.0,False
Ladera Grande,locality,-16.6723905,28.162245,1498.0,False
El Estanco,hamlet,-15.5866134,28.0033987,1254.0,False
El Vincol,hamlet,-15.5785991,28.0046524,1139.0,False
Las Vegas,hamlet,-15.5762827,28.0066749,1166.0,False
Hoya de los Ajos,hamlet,-15.5791799,28.0087436,1105.0,False
El Lomito,hamlet,-15.5775035,28.0056377,1160.0,False
Casa de la Cal,hamlet,-15.5629543,28.0012844,1207.0,False
Pajaritos,hamlet,-15.5745716,28.0147465,1291.0,False
La Yedra,neighbourhood,-15.5642225,28.0162792,907.0,False
La Sequera,hamlet,-15.5672957,28.0241427,1143.0,False
El Piquillo,hamlet,-15.5383838,28.0350706,835.0,False
Corraletes,hamlet,-15.5392775,28.0297575,794.0,False
Lomo Aljorradero,hamlet,-15.5543335,27.999672,1102.0,False
Lomo los Ingleses,hamlet,-15.5521532,27.9999928,1091.0,False
El Arenal,hamlet,-15.5518803,28.0032378,1024.0,False
El Mesón,hamlet,-15.5530065,28.0070508,1051.0,False
El Calero,hamlet,-15.5429628,27.9992999,970.0,False
Los Chorros,hamlet,-15.5431972,28.0078753,918.0,False
Cuatro Caminos,hamlet,-15.5386952,28.0061351,887.0,False
El Solís,hamlet,-15.5348101,28.0105628,839.0,False
El Chorrillo,hamlet,-15.5293476,28.0153666,760.0,False
Lomo Caballo,hamlet,-15.5353994,28.014114,847.0,False
La Veguetilla,hamlet,-15.5274184,28.013431,803.0,False
Acequia Marrero,hamlet,-15.5253426,28.0120423,784.0,False
Mirabala,hamlet,-15.4924393,27.996315,545.0,False
Los Juagarzos,hamlet,-15.5015239,27.9969592,612.0,False
La Suertecilla,hamlet,-15.4983616,27.9816162,605.0,False
Las Casas,hamlet,-15.4908192,27.9932267,534.0,False
Majuelo,hamlet,-15.5024573,27.9941539,632.0,False
Colmenar Bajo,hamlet,-15.5007648,27.9911235,548.0,False
Colmenar Alto,hamlet,-15.5044931,27.989333,589.0,False
El Almendrillo,hamlet,-15.5287376,27.9835514,924.0,False
Malpaís,neighbourhood,-15.4468632,27.9890393,266.0,False
Balcón de Telde,hamlet,-15.446021,27.995723,356.0,False
Lomo Bristol,hamlet,-15.4384303,27.9878929,276.0,False
Lomo Sala,hamlet,-15.4373252,27.9770825,297.0,False
La Colomba,hamlet,-15.4757881,27.9784137,484.0,False
Tecén de Valsequillo,hamlet,-15.4630423,27.989989,355.0,False
El Roque,hamlet,-15.4771829,27.9986076,502.0,False
Cuevas Negras,hamlet,-15.4777944,28.0051249,437.0,False
Las Chozas,hamlet,-15.4843873,28.0015442,483.0,False
Los Almendros,neighbourhood,-15.4791141,27.9959456,491.0,False
Los Pinos,hamlet,-15.4745758,28.0038982,396.0,False
Lomo Blanco,hamlet,-15.432508,28.0311997,187.0,False
Cañada de los Perros,hamlet,-15.4230291,28.0246508,116.0,False
Hoya Aguedita,hamlet,-15.4196388,28.0184993,141.0,False
La Primavera,hamlet,-15.4161358,28.016946,142.0,False
San Borondón,suburb,-15.3804638,28.0106774,34.0,False
La Estrella,neighbourhood,-15.3834786,28.0146361,39.0,False
Los Melones,suburb,-15.3799796,28.0053664,27.0,False
Clavellinas,suburb,-15.3763036,27.9856274,17.0,False
Montaña las Huesas,hamlet,-15.3941631,27.9804461,61.0,False
Lomo los Frailes,hamlet,-15.398739,27.987225,92.0,False
San Juan,neighbourhood,-15.4143012,28.0011179,131.0,False
San Francisco,neighbourhood,-15.4167849,28.0038034,120.0,False
Caserones Bajos,hamlet,-15.4215002,28.0077393,151.0,False
El Palmarejo,hamlet,-15.5016681,28.0405533,431.0,False
El Santísimo,hamlet,-15.502044,28.0472336,547.0,False
La Capellanía,hamlet,-15.5016742,28.0442394,508.0,False
Cuevas del Guanche,hamlet,-15.5060475,28.0447184,553.0,False
Lomo los Ajos,hamlet,-15.5078041,28.0422953,506.0,False
Las Haciendas,hamlet,-15.5128306,28.0389976,541.0,False
Pino Santo Alto,hamlet,-15.5268453,28.0376933,715.0,False
Lomo Espino,hamlet,-15.5193649,28.0325353,647.0,False
Los Silos,hamlet,-15.5045561,28.0354809,490.0,False
El Castaño Alto,hamlet,-15.4998746,28.028149,520.0,False
El Castaño Bajo,hamlet,-15.5002569,28.0302304,504.0,False
Gargujo,hamlet,-15.5058444,28.0309668,546.0,False
Las Casillas,hamlet,-15.5051692,28.027405,563.0,False
El Paraíso,hamlet,-15.5083121,28.0266742,594.0,False
Portada Verde,hamlet,-15.506817,28.023396,581.0,False
Gran Parada,hamlet,-15.5109023,28.0222306,623.0,False
El Gamonal Bajo,hamlet,-15.5035282,28.0220319,576.0,False
El Lugarejo,hamlet,-15.5200408,28.0190616,704.0,False
Las Casas,hamlet,-15.5213215,28.0234489,698.0,False
El Bebedero,hamlet,-15.4795084,28.0474037,407.0,False
El Colegio,hamlet,-15.4779711,28.0520955,365.0,False
Fuente los Berros,hamlet,-15.4787884,28.038804,434.0,False
Los Alvarados,hamlet,-15.4784709,28.0431893,427.0,False
Los Veroles,hamlet,-15.4841257,28.0358756,505.0,False
El Raso,hamlet,-15.4707361,28.0310024,545.0,False
Cuesta el Reventón,hamlet,-15.4759763,28.0381518,478.0,False
El Estanco,hamlet,-15.4818675,28.0268935,577.0,False
Plaza Doña Luisa,hamlet,-15.487855,28.0379384,488.0,False
Montebravo,hamlet,-15.4859627,28.03716,515.0,False
El Mocanal,hamlet,-15.4703432,28.0421088,414.0,False
Las Arenillas,hamlet,-15.4697933,28.0341109,542.0,False
Las Goteras,hamlet,-15.475504,28.0244236,393.0,False
El Vinco,hamlet,-15.4764002,28.0289878,526.0,False
La Concepción,hamlet,-15.4886735,28.0268956,660.0,False
Islote Matavinos (Roque Tortuga),islet,-15.4341931,28.1540266,9.0,False
El Brecito,hamlet,-15.5795224,28.1135902,457.0,False
Vínculo de Solís,hamlet,-15.5743541,28.1148542,447.0,False
Carreras,hamlet,-15.5830871,28.1187867,414.0,False
Los Toscales parte Baja,hamlet,-15.5809795,28.1256605,384.0,False
La Cordillera,hamlet,-15.5858073,28.1375054,200.0,False
El Roque,hamlet,-15.5733889,28.144423,15.0,False
El Altillo,hamlet,-15.5664154,28.1456001,9.0,False
El Lomito,hamlet,-15.5541482,28.1321146,190.0,False
Los Barranquillos,hamlet,-15.5577516,28.0999443,554.0,False
Los Menores,hamlet,-15.5547989,28.1164796,354.0,False
La Palmilla,hamlet,-15.5600662,28.115762,379.0,False
Itara,hamlet,-15.5581123,28.1237232,305.0,False
Trapiche,hamlet,-15.5440906,28.1324164,196.0,False
Lomo de Quintanilla,hamlet,-15.5434331,28.1389459,150.0,False
Quintanilla,hamlet,-15.5448156,28.1463673,12.0,False
El Tarahal,hamlet,-15.549855,28.1452808,19.0,False
El Peñón,hamlet,-15.5510031,28.1459811,11.0,False
Mujica,hamlet,-15.5283677,28.0654294,497.0,False
El Lomo,hamlet,-15.5316898,28.066717,513.0,False
Llanos de Arévalo,hamlet,-15.5316926,28.0706483,487.0,False
Guanchía,hamlet,-15.5394252,28.0724377,630.0,False
Laurelar,hamlet,-15.5280738,28.056319,741.0,False
El Secuestro,neighbourhood,-15.5531055,28.0643558,681.0,False
El Hoyo,neighbourhood,-15.5410783,28.0618936,571.0,False
San Matías,hamlet,-15.5407629,28.0680048,645.0,False
Barrio del Pino,neighbourhood,-15.5454879,28.0641209,625.0,False
Degollada,hamlet,-15.5492651,28.0340014,859.0,False
Buenavista,neighbourhood,-15.5506349,28.0589531,624.0,False
El Chorrito,neighbourhood,-15.5493597,28.0576262,593.0,False
Ojero,hamlet,-15.5565281,28.0419377,845.0,False
La Cuesta,hamlet,-15.5440584,28.0371871,825.0,False
Los Corrales,hamlet,-15.5500267,28.0478814,744.0,False
Las Toscas,hamlet,-15.5547297,28.0376715,862.0,False
Las Paredes,hamlet,-15.5417845,28.0796377,601.0,False
Masapé,hamlet,-15.5415532,28.0836212,586.0,False
Siete Puertas,hamlet,-15.5368654,28.0771062,606.0,False
El Escobonal,hamlet,-15.5427875,28.0854304,609.0,False
La Peña,hamlet,-15.5279682,28.0793353,516.0,False
Barranco del Pino,hamlet,-15.5201358,28.0831555,386.0,False
Lomo Cobo,hamlet,-15.5208178,28.0740836,476.0,False
Barranco Zapatero,hamlet,-15.5182479,28.0747605,389.0,False
San José del Álamo,neighbourhood,-15.5122315,28.0725378,597.0,False
La Plaza,square,-13.5104966,28.9878222,31.0,False
El Perdigón,hamlet,-15.5041145,28.128009,206.0,False
Lomo Espino,hamlet,-15.5071856,28.1207996,224.0,False
San Francisco Javier,neighbourhood,-15.5018947,28.1068045,207.0,False
Lomo Grande,hamlet,-15.5020117,28.1166426,266.0,False
Urbanización San Francisco Javier,neighbourhood,-15.5049032,28.1109915,239.0,False
Lomo de Arucas,neighbourhood,-15.509353,28.1140096,265.0,False
Las Palmeras,neighbourhood,-15.5106986,28.1148647,265.0,False
Hoya de Ariñez,neighbourhood,-15.5136728,28.1136447,252.0,False
El Angostillo,neighbourhood,-15.5426951,28.1115636,367.0,False
Lomo de San Pedro,neighbourhood,-15.5411449,28.1138487,360.0,False
La Goleta,neighbourhood,-15.5378702,28.1163623,310.0,False
La Fula,neighbourhood,-15.5371498,28.1223586,264.0,False
La Montañeta,neighbourhood,-15.5339042,28.1218817,249.0,False
El Cerrillo,neighbourhood,-15.531766,28.1190202,268.0,False
El Terrero,neighbourhood,-15.5192966,28.1190388,268.0,False
Hoya de San Juan,neighbourhood,-15.516401,28.1224094,269.0,False
Montaña de Arucas,neighbourhood,-15.5234914,28.123079,311.0,False
Las Chorreras,hamlet,-15.5215146,28.1286555,250.0,False
Hinojal,hamlet,-15.5298346,28.1326114,152.0,False
El Guincho,hamlet,-15.5152479,28.1395252,142.0,False
Lomo Ramírez,hamlet,-15.5179718,28.143706,106.0,False
Las Hoyas del Cardonal,hamlet,-15.5190836,28.1451188,71.0,False
Cruz de Pineda,hamlet,-15.5239178,28.1392231,131.0,False
Llano Blanco,hamlet,-15.5212456,28.1399111,138.0,False
La Palmita,hamlet,-15.5309119,28.1408651,133.0,False
Escaleritas,hamlet,-15.5374949,28.1423752,113.0,False
El Risco,hamlet,-15.5378992,28.1451175,63.0,False
Cardonal,hamlet,-15.5245375,28.1446113,86.0,False
La Hondura,hamlet,-15.521597,28.1464552,77.0,False
La Cuestilla,hamlet,-15.5293571,28.1460017,30.0,False
Santidad Alta,neighbourhood,-15.5114522,28.0992322,298.0,False
San Gregorio,neighbourhood,-15.5113937,28.1004561,334.0,False
La Guitarrilla,neighbourhood,-15.5103545,28.1043146,288.0,False
La Montaña,neighbourhood,-15.5066602,28.1343367,213.0,False
El Lomito,hamlet,-15.5143915,28.1328012,205.0,False
El Carril,neighbourhood,-15.5114188,28.128676,193.0,False
El Hornillo Bajo,neighbourhood,-15.5125833,28.125961,218.0,False
El Hornillo Alto,neighbourhood,-15.5138036,28.1233687,238.0,False
Mirador de los Portales,neighbourhood,-15.528883,28.0966562,404.0,False
La Solana,neighbourhood,-15.5330685,28.1008529,357.0,False
Virgen del Pino,neighbourhood,-15.5286579,28.1041532,298.0,False
El Arco,hamlet,-15.5369422,28.0993024,463.0,False
Fuente del Laurel,hamlet,-15.5431145,28.091893,618.0,False
La Pedrera,hamlet,-15.5366901,28.085713,536.0,False
El Picacho,hamlet,-15.5331478,28.087733,592.0,False
Los Peñones,hamlet,-15.5404829,28.0892373,586.0,False
Los Altabacales,hamlet,-15.5479996,28.0931109,551.0,False
Puente de Arucas,neighbourhood,-15.5194175,28.1154015,229.0,False
Llanos de María Rivera,hamlet,-15.4825139,28.0554997,444.0,False
La Calzada,hamlet,-15.4717296,28.0587909,320.0,False
Dragonal Alto,hamlet,-15.4664883,28.0613042,291.0,False
Dragonal Bajo,hamlet,-15.4626356,28.0678318,258.0,False
Las Cuevas,hamlet,-15.4719439,28.0715605,265.0,False
El Román,hamlet,-15.4807313,28.0775138,258.0,False
El Pintor,hamlet,-15.4893596,28.0748498,343.0,False
El Toscón,hamlet,-15.4985721,28.0935244,315.0,False
Risco Negro,hamlet,-15.4790334,28.0881364,231.0,False
Hoya Andrea,suburb,-15.4613384,28.0899636,210.0,False
Almatriche Alto,suburb,-15.4619281,28.0831358,264.0,False
Jinámar,neighbourhood,-15.4147969,28.0335429,53.0,False
Cuesta Ramón,neighbourhood,-15.4195549,28.04278,127.0,False
Llanos de las Nieves,neighbourhood,-15.4283331,28.0419445,92.0,False
Llanos de la Barrera,neighbourhood,-15.4256437,28.0399394,90.0,False
Lomo el Sabinal,hamlet,-15.4402266,28.0468884,257.0,False
La Data,hamlet,-15.4582624,28.0491523,374.0,False
El Roque,hamlet,-15.4910338,28.0542373,537.0,False
La Cruz,hamlet,-15.5098574,28.0518592,656.0,False
Lomo Verdejo,neighbourhood,-15.4389547,28.0885529,147.0,False
Lomo Blanco,suburb,-15.4431451,28.0834877,212.0,False
Zurbarán,neighbourhood,-15.4520603,28.0773317,276.0,False
Pico Viento,neighbourhood,-15.445559,28.0749364,279.0,False
Campus Universitario,neighbourhood,-15.4547889,28.0712587,321.0,False
Monte Luz,neighbourhood,-15.4552567,28.0634067,380.0,False
La Cantera,neighbourhood,-15.4481067,28.0631954,296.0,False
El Fondillo,neighbourhood,-15.4539954,28.0601659,357.0,False
San Francisco de Paula,neighbourhood,-15.4497661,28.0577556,329.0,False
Cañada Honda,neighbourhood,-15.4799517,28.1327714,68.0,False
Casa Ayala,neighbourhood,-15.4863585,28.1272785,93.0,False
Ladera Alta,neighbourhood,-15.482481,28.1244878,216.0,False
Cuevas Blancas,neighbourhood,-15.4831662,28.119024,149.0,False
La Galera,neighbourhood,-15.4818347,28.1011027,230.0,False
Cruz del Ovejero,neighbourhood,-15.4828821,28.0979722,229.0,False
Lomo los Frailes,neighbourhood,-15.4689765,28.1025573,202.0,False
Las Perreras,neighbourhood,-15.4623692,28.1016089,192.0,False
Plaza de Toros,square,-16.2599332,28.4699819,70.0,False
Salobre,locality,-15.6290613,27.7904988,239.0,False
Valle del Higueral,locality,-13.7594942,28.9050602,131.0,False
Valle de la Casa,locality,-13.7686672,28.8971631,209.0,False
Valle de los Dioses,locality,-13.7760441,28.8916725,266.0,False
Valle de la Casa,locality,-13.7614962,28.8946648,140.0,False
las Casitas,locality,-13.7700149,28.9152842,334.0,False
Morro de las Atalayas,locality,-13.7189618,28.9177459,113.0,False
Santa Catalina,locality,-13.7674165,28.9991398,263.0,False
Islote Lenguas,locality,-13.769965,28.9681942,180.0,False
el Papagayo,locality,-13.7835331,28.8486758,28.0,False
Barranco de las Pilas,locality,-13.7659925,28.8684029,109.0,False
las Hoyas de Chó Colorado,locality,-13.8538266,28.9036353,29.0,False
Llanos de la Calera,locality,-13.818227,28.9300802,49.0,False
el Piñero,locality,-13.7782494,28.9499814,181.0,False
la Vega Nueva,locality,-13.7871536,28.9448374,116.0,False
Lomo del Cura,locality,-13.7699499,28.9471022,293.0,False
el Volcán de Testeyna,locality,-13.674932,28.9925372,342.0,False
el Rincón,locality,-13.6699839,28.9948873,338.0,False
La Estercolada,locality,-16.3018766,28.5246722,813.0,False
Los Arrifes,locality,-16.4418937,28.2322082,416.0,False
Era de Berbique,locality,-15.6798501,28.0741838,640.0,False
Lomo de la Higuera,locality,-17.2933627,28.136717,980.0,False
Rico de Heredia,locality,-17.3429753,28.1231545,149.0,False
Tejeleche,locality,-17.334882,28.1508709,555.0,False
Punta y Cueva de las Palomas,locality,-17.3377382,28.157775,80.0,False
Quiebra Canillas,locality,-17.3394277,28.1027418,533.0,False
Nariga,locality,-17.3271691,28.1470809,462.0,False
Lomo del Espino,locality,-17.3169824,28.1705561,334.0,False
La Costa,locality,-17.2829356,28.2075215,303.0,False
Loma de Palmarejo,locality,-17.244248,28.1891221,360.0,False
Carabato,hamlet,-17.2600718,28.1764901,263.0,False
Alto de Piedra del Gallo,locality,-17.2587639,28.1308697,1208.0,False
La Laguna Grande,locality,-17.2624578,28.1279524,1272.0,False
Alto de Llano de la Cruz,locality,-17.1510541,28.1515647,511.0,False
Los Lavadores,locality,-17.1927518,28.0655032,555.0,False
Casas del Magro,hamlet,-17.1592024,28.0958549,675.0,False
Bujero de Cheremía,locality,-17.124572,28.141292,334.0,False
Chermía,locality,-17.116874,28.1412237,288.0,False
Casas del Helechal,locality,-17.1620932,28.1438597,649.0,False
Cabezo del Pajarito,locality,-17.2387408,28.1113876,1318.0,False
Cabezo de Amagú,locality,-17.2630731,28.1297801,1219.0,False
Degollada de Cherelepín,locality,-17.2631971,28.1249003,1236.0,False
La Puntilla,hamlet,-17.215475,28.1338521,877.0,False
Las Laderitas,locality,-17.2774636,28.2058864,592.0,False
El Pedegral,locality,-17.3039844,28.1860975,503.0,False
Las Pilas,locality,-17.3278476,28.0916329,596.0,False
Teberbite,locality,-17.2156204,28.0404282,342.0,False
Lomo del Higueral,locality,-17.1237982,28.0825728,140.0,False
El Capitán,locality,-17.1267885,28.081032,224.0,False
Costado de la Guancha,locality,-17.1308268,28.0791449,154.0,False
Majada de Suárez,locality,-17.1741324,28.0485365,236.0,False
Las Hoyas,locality,-17.3091327,28.0677017,119.0,False
El Berodal,locality,-17.3147552,28.072622,300.0,False
Loma de Pepe,locality,-17.314673,28.0700525,325.0,False
Los Palmeros,neighbourhood,-17.3245557,28.158272,262.0,False
El Pilar,locality,-17.8361496,28.61364,1459.0,False
Las Tías,hamlet,-17.2935213,28.1975504,505.0,False
Alto de los Chinguerillos,locality,-17.2785589,28.1884679,662.0,False
Chapa de Simancas,locality,-17.2956226,28.0915319,770.0,False
