name,place,lon,lat,elevation_m,at_risk
Levuka,hamlet,-178.8025357,-18.2430651,0.0,True
Vaqatalaca,hamlet,-178.8348742,-18.2123378,0.0,True
Ketei,village,-179.8196932,-18.9519241,0.0,True
Unnamed settlement,hamlet,-178.5066279,-18.6704704,0.0,True
Kese,village,177.2404684,-17.1290456,8.0,False
Muaira,village,177.238705,-17.132396,5.0,False
Soso,village,177.2233358,-17.1276441,9.0,False
Vuvui Island,island,177.199323,-17.1907964,0.0,True
Unnamed settlement,village,-179.2942125,-17.0148958,0.0,True
Unnamed settlement,village,-179.2933339,-17.0197876,0.0,True
Unnamed settlement,hamlet,-179.69653,-16.4975554,0.0,True
Unnamed settlement,village,-179.6916984,-16.5031023,0.0,True
Unnamed settlement,village,178.1191304,-19.0752974,0.0,True
Unnamed settlement,village,178.1182988,-19.0814071,0.0,True
Unnamed settlement,village,178.1151345,-19.0831589,0.0,True
Baidamudamu,village,178.1083752,-19.0858662,0.0,True
Unnamed settlement,village,178.1417922,-19.1177425,0.0,True
Unnamed settlement,village,178.1291789,-19.133247,0.0,True
Unnamed settlement,village,178.1176201,-19.1341935,0.0,True
Kabariki Village,village,178.0288392,-19.1434281,0.0,True
Unnamed settlement,village,178.0350883,-19.1443287,0.0,True
Unnamed settlement,hamlet,178.0140901,-19.144929,0.0,True
Nasegai,village,178.074658,-19.1506332,0.0,True
Unnamed settlement,village,178.0456537,-19.1526085,0.0,True
Unnamed settlement,village,178.089375,-19.1545598,0.0,True
Unnamed settlement,village,178.0699396,-19.1606441,0.0,True
Narocivo,village,-179.042257,-17.9645647,0.0,True
Salia,village,-179.0323372,-17.9800911,0.0,True
Liku,village,-179.0642446,-17.9886963,0.0,True
Unnamed settlement,hamlet,178.407248,-19.0173829,0.0,True
Unnamed settlement,hamlet,178.411443,-19.0178749,0.0,True
Solotavui,village,178.4243229,-18.978875,8.0,False
Wainikaculoa,village,178.4299055,-18.9776464,15.0,False
Nukutubu settlement,village,178.4342345,-18.9837844,32.0,False
Naleca,village,178.4281927,-18.9704149,11.0,False
Unnamed settlement,village,178.4139448,-18.9699254,3.0,False
Unnamed settlement,village,178.3755828,-18.9531453,5.0,False
Levuka,village,178.3539291,-18.937518,10.0,False
Naioti,village,178.3438161,-18.9386272,58.0,False
Rakiraki,village,178.3364732,-18.9387865,5.0,False
Nauciwai,village,178.3063708,-18.9529272,6.0,False
Gasele,village,178.3026933,-18.9531256,3.0,False
Waiyavulailai,village,178.4009924,-18.9479093,7.0,False
Unnamed settlement,hamlet,178.4515414,-18.9634355,9.0,False
Unnamed settlement,village,178.4524801,-18.9674789,3.0,False
Unnamed settlement,village,178.4755028,-18.9859517,9.0,False
Unnamed settlement,hamlet,178.4612295,-19.0206471,0.0,True
Unnamed settlement,village,178.3798579,-19.037646,0.0,True
Unnamed settlement,village,178.3494592,-19.0492582,0.0,True
Unnamed settlement,hamlet,178.1308862,-19.1253411,0.0,True
Unnamed settlement,hamlet,178.1007157,-19.078884,0.0,True
Naivakarauniniu,village,178.2550176,-18.9666256,17.0,False
Vunisei,village,178.2756051,-18.981681,8.0,False
Dravuwalu,village,178.2964808,-18.9979382,6.0,False
Vukavu Village,village,178.3256525,-19.0217354,0.0,True
Jioma,village,178.3378619,-19.0247478,0.0,True
Unnamed settlement,village,-178.4102906,-19.1597179,0.0,True
Viria Village,village,178.4064683,-17.9170443,21.0,False
Rukurukulevu,village,177.4241282,-18.1377203,6.0,False
Voua,village,177.4223875,-18.1311945,6.0,False
Unnamed settlement,village,179.3731213,-16.3398841,7.0,False
Mualevu,village,-178.9375861,-17.2414237,0.0,True
Unnamed settlement,hamlet,-178.94368,-17.2550308,0.0,True
Lomaloma,village,-178.9872807,-17.2902186,0.0,True
Unnamed settlement,village,-179.0028021,-17.3035398,0.0,True
Unnamed settlement,village,-178.9910613,-17.3103772,0.0,True
Namuaimada,village,178.2560899,-17.4054801,8.0,False
Nayavuira,hamlet,178.2980795,-17.4401311,4.0,False
Vaidoko,hamlet,178.2446105,-17.4102642,8.0,False
Natunuku,village,177.7423867,-17.4527156,15.0,False
Levukana,village,-178.9735503,-17.2682223,0.0,True
Mavana,village,-178.9321825,-17.2126343,0.0,True
Daliconi,village,-178.9629484,-17.2221343,0.0,True
Uruone,village,-178.9795993,-17.2766031,0.0,True
Muamua,village,-178.9780593,-17.2485022,0.0,True
Unnamed settlement,village,178.3329225,-17.4725981,22.0,False
Navolau,village,178.2471443,-17.3783158,7.0,False
Valevuni,hamlet,179.3230804,-16.7874787,110.0,False
Unnamed settlement,village,178.5947076,-16.5955144,4.0,False
Unnamed settlement,village,178.8884578,-16.5384438,44.0,False
Unnamed settlement,village,178.9096602,-16.5240288,8.0,False
Nabukadra,village,178.3919567,-17.5431144,5.0,False
Naocobau,village,178.3564791,-17.5137038,72.0,False
Nayavutoka,village,178.4003654,-17.545654,5.0,False
Nanukuloa,village,178.2294524,-17.4533179,29.0,False
Naiserelagi,village,178.2270679,-17.4573875,17.0,False
Nanokonoko,village,178.2160333,-17.4123187,21.0,False
Nakorokula,village,178.2290931,-17.3529233,15.0,False
Narewa,village,178.1006327,-17.3722705,5.0,False
Navuavuni,village,178.0908051,-17.3753423,8.0,False
Rewasa,village,178.1803265,-17.3960244,25.0,False
Vitawa,village,178.1117746,-17.3717227,16.0,False
Votua,village,177.6652333,-17.4902881,7.0,False
Korovou,village,177.8934477,-17.4427351,8.0,False
Namosau,village,177.671106,-17.5343056,10.0,False
Nasolo,village,177.6771711,-17.5631011,12.0,False
Semo,village,177.3746781,-18.0824336,13.0,False
Nabau,village,177.3757115,-18.0789247,27.0,False
Malevu,village,177.2483313,-17.1253996,5.0,False
Yawesa,village,177.2606664,-17.1153331,8.0,False
Marou,village,177.2562927,-17.1205596,5.0,False
Nasoqo,village,177.2476499,-17.0929435,7.0,False
FARM,farm,177.4328537,-17.7935663,15.0,False
Lomawai,village,177.2964804,-18.0298048,6.0,False
Unnamed settlement,farm,177.4058149,-17.79956,11.0,False
Unnamed settlement,farm,177.4046144,-17.8003041,9.0,False
TBC,farm,177.4267292,-17.7952763,12.0,False
Unnamed settlement,farm,177.5228623,-17.6363114,101.0,False
Emuri,village,177.3766469,-18.0605659,19.0,False
Navutu,village,177.3262569,-18.0106938,15.0,False
Bavu,village,177.3310456,-17.9322521,91.0,False
Yadua,village,177.4645093,-18.168148,6.0,False
Korokula,village,177.2728799,-17.9803067,18.0,False
Tau,village,177.2802374,-17.9697126,36.0,False
Navala,village,177.8127988,-17.6594461,85.0,False
Abaca,village,177.5347473,-17.6664801,414.0,False
Vunitogoloa,village,178.0586815,-17.3701816,7.0,False
Togovere,village,178.0111192,-17.4045987,18.0,False
Rabulu,village,177.941029,-17.4333488,10.0,False
Drauniivi,village,177.9973501,-17.4164483,9.0,False
Vadravadra,village,177.6956982,-17.5124841,15.0,False
Sasa,village,177.7078432,-17.4863917,8.0,False
Sorokoba,village,177.704174,-17.4903621,20.0,False
Talecake,village,177.7050993,-17.4993565,14.0,False
Volivoli Village,village,177.4892893,-18.1581887,9.0,False
Jan ali Chicken Farm,farm,178.5529846,-18.0375067,8.0,False
Popo Chicken Farm,farm,178.5348688,-18.0215055,5.0,False
Nadonumai,village,178.4265827,-18.1107479,11.0,False
Koro Sea,sea,179.8333333,-17.6666667,0.0,True
Namotomoto Village,village,177.4166354,-17.7968332,12.0,False
Saunaka Village,village,177.4303526,-17.7924627,11.0,False
Nawaka Village,village,177.4332907,-17.800655,11.0,False
Navutulevu,village,177.8063405,-18.2373595,7.0,False
Namaqumaqua,village,177.831607,-18.2528293,10.0,False
Deuba,village,177.8860931,-18.2483344,12.0,False
Nakorovou,village,177.972576,-18.2429547,9.0,False
Culanuku,village,177.9868432,-18.267518,7.0,False
Galoa,village,178.0024423,-18.2587952,8.0,False
Nakavu,village,178.1046626,-18.1915144,23.0,False
Nabukavesi,village,178.2386109,-18.161058,12.0,False
Kalokolevu,village,178.3137078,-18.1334015,8.0,False
Togalevu,village,178.3189816,-18.1245672,6.0,False
Muaivuso,village,178.3600649,-18.1405127,11.0,False
Nabaka,village,178.3641319,-18.1370929,14.0,False
Waiqanake,village,178.3689569,-18.1338077,15.0,False
Matanimoli,village,178.6030789,-18.0847559,4.0,False
Navaka,village,178.6022421,-18.0846743,6.0,False
Nabudrau,village,178.5988303,-18.1006118,5.0,False
Nadali,village,178.5470905,-18.0364464,4.0,False
Bukama,village,177.5530746,-16.7594586,2.0,False
Dalomo,village,177.5242355,-16.7827361,4.0,False
Tokoriki,island,177.0918067,-17.5760206,35.0,False
Talenaua,village,177.916995,-18.2559303,9.0,False
Delainavesi,suburb,178.4252754,-18.1034023,30.0,False
Nabua Village,hamlet,178.5613715,-18.1076431,6.0,False
Dalice Settlement,village,179.3958656,-17.8006085,6.0,False
Namulomulo,hamlet,178.5573451,-17.9257116,38.0,False
Sadro Village,village,178.1345837,-18.2478692,6.0,False
Lutu Village,village,178.1136492,-17.803473,124.0,False
Waikisi Settlement,locality,179.4054027,-16.5251206,20.0,False
Niudua Village,village,178.337959,-19.0167231,0.0,True
Naduru Village,village,178.5710615,-18.0297931,7.0,False
Namolituva Village,village,178.5685221,-18.028567,9.0,False
Waibogi,village,178.0096242,-18.1176631,78.0,False
Toga,village,177.6068853,-17.9775149,30.0,False
Nahou,village,177.5958195,-17.9761122,28.0,False
Koronisagana,village,177.627988,-17.9715643,36.0,False
Nahautabu,village,177.6338012,-17.9684656,45.0,False
Namalawai,village,177.6359124,-17.9705704,28.0,False
Vunaqoru,village,177.6454738,-17.9745482,28.0,False
Naveyago,village,177.6487305,-17.9651772,36.0,False
Matacaucau Village,village,178.5777496,-17.7877074,13.0,False
Nadrau,village,178.5285155,-17.813085,20.0,False
Vatuni Settlement,village,179.426157,-17.8179739,4.0,False
Vunimale Settlement,hamlet,178.9850338,-16.6441349,157.0,False
Nakaulau,village,178.5580255,-18.1218501,9.0,False
Taci,village,178.6007925,-18.1119755,8.0,False
Naselesele,village,-179.8678479,-16.6976949,0.0,True
Naimasimasi,village,178.5596258,-17.9157519,9.0,False
Waikete,village,178.6072414,-18.0487451,5.0,False
Tubalevu,village,178.5747657,-17.9422918,5.0,False
Korovou,town,178.5395524,-17.8079115,10.0,False
Naibalebale,hamlet,179.1596361,-17.7927049,12.0,False
Tabuya Village,village,178.0545508,-19.1544845,0.0,True
Navacau Settlement,village,177.8705681,-18.2495056,41.0,False
Navaga,village,177.8872709,-17.8106617,550.0,False
Drala,village,177.9149817,-17.6926214,267.0,False
Buyabuya,village,177.9185369,-17.6765475,383.0,False
Naivikasara,village,178.5839149,-18.0953639,3.0,False
Naselai Village,neighbourhood,178.5663504,-18.0539135,11.0,False
Davetalevu Settlement,hamlet,178.5251965,-17.8387408,89.0,False
Korowiri Village,village,179.3913205,-16.4779909,14.0,False
Waibasaga Village,village,178.1079941,-17.8068858,141.0,False
Nadevo Village,village,177.7755768,-17.8327,56.0,False
Mamanuca Islands,locality,177.0551025,-17.5887774,52.0,False
Nadaro Village,village,178.5575795,-17.9391373,7.0,False
Draiba,village,178.8357962,-17.6954016,6.0,False
Draubuta Village,village,177.9000519,-17.9232871,162.0,False
Unnamed settlement,village,177.8836932,-17.9003466,120.0,False
Unnamed settlement,village,177.8651752,-17.8981209,88.0,False
Unnamed settlement,village,178.3602745,-17.8408794,29.0,False
Vunidogoloa (new village),village,179.4972644,-16.6625366,25.0,False
Lami Village,village,178.4148369,-18.1057087,46.0,False
Naroi,village,179.9348212,-18.5603583,19.0,False
Keteira,village,179.8932742,-18.6205261,9.0,False
Nasoki,village,179.9018851,-18.631882,7.0,False
Cakova,village,179.8724956,-18.6281631,11.0,False
Naloku,village,179.8693943,-18.5705363,6.0,False
Vunuku,village,179.9178377,-18.5819984,4.0,False
Navasa,hamlet,179.8986371,-18.6032154,6.0,False
Sailoama,hamlet,179.8894146,-18.6071973,7.0,False
Togoru,hamlet,178.19666,-18.21618,6.0,False
Unnamed settlement,village,178.1281046,-17.7536313,80.0,False
Unnamed settlement,village,178.1169391,-17.7890685,122.0,False
Tubarua,village,178.0603982,-17.8922676,332.0,False
Nasava,village,178.0809138,-17.8850301,282.0,False
Unnamed settlement,village,178.0877908,-17.8634478,237.0,False
Nakorovou,village,178.104157,-17.8505213,193.0,False
Unnamed settlement,village,178.1142472,-17.8359876,163.0,False
Unnamed settlement,village,178.1148886,-17.8257879,167.0,False
Botenaulu,village,178.1076822,-17.8157748,160.0,False
Vurolevo,island,178.5187042,-18.862639,26.0,False
Qasibale,island,178.4980315,-18.7995183,6.0,False
Elsio,village,177.077001,-12.4805345,0.0,True
Oinafa,village,177.1240166,-12.4889591,0.0,True
Noa'tau,village,177.1370135,-12.5131982,0.0,True
Uanheta,village,177.1028279,-12.5207783,0.0,True
Pepjei,village,177.0939337,-12.5227997,0.0,True
Juju,village,177.0812379,-12.5216266,0.0,True
Itu'ti'u,village,177.0595764,-12.5177723,0.0,True
Motusa,village,177.0382997,-12.5078408,0.0,True
Ahau,village,177.0478913,-12.5010421,0.0,True
Itu'muta,village,177.0299205,-12.4975656,0.0,True
Haua,islet,177.1250994,-12.4789611,0.0,True
Nanuku,neighbourhood,178.4607803,-18.1319814,6.0,False
Varavu,village,177.7173494,-17.4843279,23.0,False
Nukuyaweni,hamlet,179.2368319,-18.0255691,16.0,False
Vadravadra,village,179.3558319,-18.1089085,0.0,True
Yadua,hamlet,179.3608709,-18.0767102,5.0,False
Waisomo,hamlet,179.3530568,-18.0569951,11.0,False
Laucala,locality,178.5151178,-18.1467541,10.0,False
Naevuevu,village,177.4433139,-18.1526307,4.0,False
Tore,village,177.436759,-18.1545728,4.0,False
Sila,village,177.4396773,-18.1544199,5.0,False
Cuvu,village,177.4298496,-18.1453871,7.0,False
Malomalo,village,177.3579384,-18.1240637,6.0,False
Sanasana,village,177.3268923,-18.1133227,7.0,False
Malaqere,village,177.4524734,-18.1568415,35.0,False
Mataqe,village,177.4714859,-18.1644551,9.0,False
Kulukulu,village,177.4960055,-18.164482,9.0,False
Nasama,village,177.5014558,-18.1556846,9.0,False
Yavulo,village,177.5068779,-18.1442635,7.0,False
Olosara,village,177.5239651,-18.1596125,8.0,False
Korotogo,village,177.5414346,-18.1684231,7.0,False
Naivimagimagi,village,178.4046044,-19.0349163,0.0,True
suva,village,178.9547351,-17.443591,0.0,True
levuka,village,179.30786,-18.0624016,3.0,False
Wailevu Village,village,179.3284637,-16.434111,6.0,False
Nasekula Village,village,179.3617051,-16.437137,12.0,False
Navesidrua Village,village,179.1327875,-16.558527,73.0,False
Naivaka Village,village,178.5236767,-16.6479791,14.0,False
Ruarua,island,178.3302806,-16.8088479,0.0,True
Vuo Village,village,179.3755394,-16.3675377,8.0,False
Nacula Village,village,179.3729288,-16.4357908,6.0,False
Tabia,village,179.2449987,-16.4583132,14.0,False
Galoa Village,village,178.6805766,-16.6155247,5.0,False
Tavea Island,island,178.7229699,-16.6268092,3.0,False
Tavea Village,village,178.7263656,-16.6254847,3.0,False
Naviqiri Village,village,178.5941683,-16.6627228,18.0,False
Nasau Village,village,178.5801388,-16.6714264,5.0,False
Vatudova,village,179.2819359,-16.4304759,11.0,False
Uma Village,village,179.9884619,-16.5002761,6.0,False
Buakonikai Village,village,179.9752255,-16.5363251,6.0,False
Salia Village,village,179.9015934,-16.6685143,7.0,False
Koroivonu Village,village,179.8856103,-16.5711869,7.0,False
Karoko Village,village,179.9153734,-16.5105348,7.0,False
Nailou Village,village,179.8938889,-16.4850614,10.0,False
Salia Village,village,179.8493568,-16.5130414,3.0,False
Natewa Village,village,179.7343343,-16.5920986,6.0,False
Dawa Village,village,179.7193585,-16.6044908,10.0,False
Drekeniwai Village,village,179.677792,-16.6723956,5.0,False
Vuna Village,village,179.8943761,-16.970664,19.0,False
Nanenivuda Village,village,179.1634763,-16.5231689,102.0,False
Naravuka Village,village,179.0991261,-16.6109597,49.0,False
Batiri Village,village,179.0350489,-16.6056468,14.0,False
Welagi Village,village,-179.9411131,-16.7349032,0.0,True
Momi,village,177.2852248,-17.9131231,6.0,False
Korolevu,village,177.7305987,-18.2140676,6.0,False
Natadola,locality,177.3218775,-18.1029786,6.0,False
Narata Village,village,177.5463094,-17.9687246,29.0,False
Rarabahaga,village,177.6432575,-17.9614428,34.0,False
Navula,village,177.7260099,-17.9273111,40.0,False
Nakorosule,village,178.2510757,-17.7745562,45.0,False
Taulevu,village,178.2934439,-17.8268117,138.0,False
Nairukuruku,village,178.2853924,-17.8140081,36.0,False
Waibalavu,village,178.2349192,-17.7662572,51.0,False
Nawaisomo,village,178.20844,-17.7290372,60.0,False
Nabena,village,178.3161753,-17.8215671,47.0,False
Navuniyasi,village,178.2643889,-17.7953726,48.0,False
Matailobau,village,178.3095638,-17.8187983,31.0,False
Delaitoga,village,178.3128585,-17.827082,28.0,False
Nakida,village,178.239375,-17.7033556,94.0,False
Lokia,village,178.5526781,-18.0903382,3.0,False
Yaro,village,177.1756238,-17.7351668,5.0,False
Solevu,village,177.1829532,-17.7453594,5.0,False
Cuvu Top,village,177.4046142,-18.1111505,86.0,False
Togovere,village,177.4178516,-18.1044726,28.0,False
Tulasewa,village,177.4301331,-18.0443643,46.0,False
Vavinaqiri,village,177.3679935,-18.0373832,76.0,False
Kabisi,village,177.3703817,-18.0582131,23.0,False
Nalele,village,177.3812389,-18.0538878,29.0,False
Dayala,village,177.3747583,-18.063095,18.0,False
Togobula,village,177.3264203,-18.0515382,19.0,False
Basiri,village,177.3213723,-18.0735383,12.0,False
Vuhama,village,177.3149588,-18.0799701,18.0,False
Navihabahaba,village,177.3290239,-18.084211,6.0,False
Nalele,village,177.3456649,-18.0869724,6.0,False
Nahoho,village,177.3599273,-18.12544,6.0,False
Vunatovau,village,177.4837515,-18.0959909,124.0,False
Silivalevu,village,177.4856735,-18.0736512,233.0,False
Naduri,village,177.5611493,-18.0813378,17.0,False
Unnamed settlement,islet,-179.865288,-16.6775573,0.0,True
Gunu,village,177.2443869,-17.08819,4.0,False
Oasis Farm,farm,177.4945181,-17.7389745,31.0,False
Dreketi,village,178.274565,-17.5606828,78.0,False
Dobuilevu Agricultural Station,village,178.2463392,-17.5611212,54.0,False
Rokovuaka,village,178.2600509,-17.6376597,45.0,False
Barotu,village,178.2391598,-17.4874493,8.0,False
Vunisea,village,178.1396573,-17.490597,115.0,False
Nadavacia,village,178.3612187,-17.5399714,124.0,False
Saioko,village,178.3733333,-17.5412421,13.0,False
Vitadra Village,village,179.3992154,-16.436668,6.0,False
Motibhai & Company Pte Ltd,plot,179.355253,-16.4337505,11.0,False
Namalata,neighbourhood,178.1552623,-19.0577488,0.0,True
Namuana,neighbourhood,178.1508107,-19.0540277,0.0,True
Nuku,village,178.1595497,-19.0722129,0.0,True
Naikorokoro,village,178.1994011,-18.9796924,10.0,False
Naqavetini,hamlet,178.2064475,-18.9782403,14.0,False
Daku,village,178.2778167,-18.9622841,7.0,False
Nasososo,hamlet,178.3702163,-18.9419753,12.0,False
Yaro,hamlet,178.3727546,-18.9435238,10.0,False
Nakaunakoro,neighbourhood,178.3738163,-18.9538425,14.0,False
Lomanikoro,neighbourhood,178.3749189,-18.9545281,7.0,False
Nakoronawa,neighbourhood,178.3760833,-18.9540061,6.0,False
Qaraloa,hamlet,178.3754334,-18.9499516,14.0,False
Ucuinaisausau,hamlet,178.3800166,-18.9486752,9.0,False
Lawaki,village,178.4076937,-18.9841411,5.0,False
Vunivaivai,village,178.4215111,-18.9836133,8.0,False
Namuanaira,village,178.4304104,-18.9728177,10.0,False
Naidiri,hamlet,178.4266885,-18.9683931,26.0,False
Solotina,village,178.4408397,-18.9614913,5.0,False
Soso,village,178.3204882,-19.0122774,0.0,True
Yavitu,village,178.3159424,-19.0078986,0.0,True
Wabole,hamlet,178.7724075,-17.7146873,35.0,False
Tai,hamlet,178.7667296,-17.7135729,13.0,False
Naiviteitei,village,178.7636505,-17.7101205,12.0,False
Vatu,hamlet,178.7711943,-17.7050071,21.0,False
Wainiveli,hamlet,178.7747949,-17.7064371,20.0,False
Unnamed settlement,hamlet,178.7758761,-17.7029207,22.0,False
Unnamed settlement,hamlet,178.7810216,-17.7001534,21.0,False
Unnamed settlement,hamlet,178.7868021,-17.6982674,27.0,False
Vuniivasavu,village,178.7935583,-17.6902983,33.0,False
Nasaumatua,village,178.791241,-17.6893698,29.0,False
Wainaloka,village,178.7742336,-17.7329714,4.0,False
Visoto,village,178.8051005,-17.726861,7.0,False
Nacobo,village,178.803918,-17.7235908,9.0,False
Nukutocia,village,178.7923026,-17.7279194,2.0,False
Buresala,hamlet,178.7464009,-17.6803664,12.0,False
Waidau,hamlet,178.7479633,-17.6909424,19.0,False
Nasinu,village,178.8320283,-17.713541,6.0,False
Naikorokoro,village,178.8337195,-17.7011914,9.0,False
Nasova,hamlet,178.8331197,-17.6995588,18.0,False
Naqeledamudamu,hamlet,178.775217,-17.7435396,16.0,False
Ladotagane,islet,178.7582644,-17.7419973,0.0,True
Ladoyalewa,islet,178.7646678,-17.7418389,0.0,True
Yanuca,village,178.7811776,-17.7653044,1.0,True
Nukuni,village,-178.721554,-20.6635977,0.0,True
Doi,island,-178.7157478,-20.6363436,0.0,True
Ono Levu,island,-178.7370514,-20.6629455,0.0,True
Udui,island,-178.7494572,-20.6315172,0.0,True
Davura,island,-178.7046021,-20.6533161,0.0,True
